986
120	1.18668333333333	59.0577852948866	0.0577852948865925	12609	1	92
117	1.14635	59.0579426173628	0.057942617362805	14194	1	92
481	8.31971666666667	59.0583293310392	0.0583293310391966	16524	1	92
115	1.13101666666667	59.0585590454347	0.0585590454346701	13310	1	93
453	8.19588333333333	59.0586640539013	0.0586640539012535	13765	1	90
764	16.7979833333333	59.0638731408809	0.0638731408808582	19555	1	94
759	13.7840166666667	59.0638981048858	0.0638981048857588	21906	1	94
953	19.6096333333333	60.0435188980641	0.043518898064093	15729	1	91
967	19.6643	60.0435465603611	0.0435465603611078	23198	1	90
771	18.3942166666667	66.9811373593368	0.98113735933677	375	1	42
143	1.45783333333333	79.0200391079895	0.0200391079894615	13255	1	84
74	1.02953333333333	80.972534991336	0.972534991336019	2204	1	54
38	0.956533333333333	80.9726572892775	0.972657289277535	5452	1	72
44	0.9687	80.9726781314149	0.972678131414881	6706	1	76
50	0.980866666666667	80.9726801154111	0.97268011541108	5061	1	73
62	1.0052	80.972696243279	0.972696243279017	3181	1	61
80	1.0417	80.9727234481405	0.972723448140542	2049	1	45
68	1.01736666666667	80.9727275099461	0.972727509946083	2553	1	58
56	0.993033333333333	80.9727510738234	0.972751073823432	3637	1	65
119	1.17868333333333	86.0947609601625	0.0947609601625317	963	1	55
116	1.13501666666667	86.0954656755412	0.0954656755411918	880	1	41
260	4.98543333333333	86.0956347330873	0.0956347330872944	899	1	20
81	1.04303333333333	98.983251085285	0.983251085285033	44753	1	94
69	1.0187	98.9833295467864	0.983329546786393	86923	1	95
75	1.03086666666667	98.9833426545228	0.983342654522758	65677	1	95
39	0.957866666666667	98.9833835542978	0.983383554297788	251333	1	96
63	1.00653333333333	98.983391454536	0.983391454536033	103115	1	95
57	0.994366666666667	98.9834094883947	0.98340948839467	134655	1	96
51	0.9822	98.9834635867231	0.983463586723062	196615	1	96
45	0.970033333333333	98.9835392946833	0.983539294683325	284846	1	97
264	4.99743333333333	100.110838586573	0.110838586572896	1830	1	36
268	5.01076666666667	100.110965492632	0.110965492632317	1873	1	40
257	4.97476666666667	100.111069294698	0.111069294697558	2560	1	36
261	4.98676666666667	100.111270004655	0.111270004654628	1806	1	29
136	1.43383333333333	102.126191659186	0.126191659185707	4937	1	59
968	19.6656333333333	102.126478273232	0.126478273231939	4776	1	57
128	1.39583333333333	102.126568874645	0.1265688746454	3837	1	67
954	19.6109666666667	102.126690496867	0.126690496866971	3487	1	54
273	6.05286666666667	104.105780078454	0.105780078454089	6764	1	87
274	6.07118333333333	104.106321711204	0.106321711204373	8929	1	88
275	6.08951666666667	104.10635738956	0.106357389559975	8938	1	90
326	7.9149	104.991116369462	0.991116369461992	185	1	11
141	1.4485	108.079180454576	0.0791804545762176	9504	1	78
151	1.50033333333333	108.079661128348	0.0796611283475102	9526	1	61
957	19.6243	108.079727424135	0.0797274241346457	8499	1	77
134	1.4245	108.07993484664	0.0799348466400147	8421	1	76
969	19.6683	108.080203475621	0.0802034756207064	11575	1	76
200	4.45513333333333	111.091232724738	0.0912327247382763	5871	1	69
220	4.52446666666667	114.126079415713	0.12607941571288	5094	1	52
214	4.51246666666667	114.126698252859	0.126698252859228	5084	1	55
209	4.50046666666667	114.127139737024	0.127139737024208	4862	1	52
982	19.7586166666667	121.087707284473	0.0877072844726854	26670	1	87
941	19.4781333333333	122.095222480299	0.095222480299384	11246	1	76
125	1.32916666666667	122.095361819654	0.0953618196540305	17741	1	84
945	19.5311333333333	122.095457523264	0.0954575232644856	32203	1	88
149	1.491	122.095500291918	0.0955002919179009	224526	1	93
944	19.51265	122.095514405824	0.0955144058235788	20141	1	86
949	19.5889666666667	122.09554283994	0.095542839940066	97463	1	92
950	19.5989666666667	122.095650326628	0.0956503266275064	111686	1	90
977	19.7222833333333	122.095684314934	0.0956843149335498	265058	1	94
984	19.7819666666667	122.095690954298	0.0956909542984619	309595	1	94
