1289
67	0.8484	50.9644165923203	0.964416592320269	457	1	83
52	0.78575	50.9645714765727	0.964571476572722	526	1	52
36	0.726583333333333	50.9646699339293	0.964669933929336	835	1	76
68	0.853733333333333	52.9611243628862	0.96112436288621	173	1	59
88	0.927066666666667	52.96155851897	0.961558518969966	190	1	75
53	0.787083333333333	52.9616418846817	0.961641884681676	161	1	65
734	8.16025	56.995946422164	0.995946422164046	13	1	0
1194	19.5428333333333	57.9751162507017	0.975116250701696	775	1	0
1222	19.6708166666667	57.9759769689533	0.97597696895334	1896	1	0
440	4.41483333333333	57.9759922123788	0.97599221237877	285	1	10
1244	19.74415	57.9761785741126	0.976178574112602	2030	1	0
332	1.832	58.8372993614652	0.837299361465156	6057	1	80
152	1.06438333333333	58.8379158922487	0.837915892248681	8853	1	79
180	1.12455	58.8382008822543	0.838200882254306	18105	1	88
208	1.24055	58.8383097025934	0.838309702593413	17826	1	82
194	1.18321666666667	58.8383878640471	0.838387864047071	18409	1	87
476	5.89106666666667	58.8474174918989	0.847417491898852	23530	1	92
1063	10.02895	59.3337205120159	0.333720512015852	10804	1	87
422	3.8027	59.4092947065292	0.409294706529231	7576	1	88
537	7.09148333333333	59.4181816773696	0.41818167736961	1127	1	49
469	5.58041666666667	59.4465418993863	0.446541899386325	1061	1	58
999	9.31033333333333	59.4642477120982	0.464247712098206	233	1	0
533	6.98033333333333	59.4652141923854	0.465214192385446	310	1	14
1143	14.8213	59.4704816812484	0.47048168124843	257	1	11
465	5.34893333333333	59.4885323803011	0.488532380301066	243	1	12
1102	11.3770333333333	59.5018436953871	0.501843695387102	359	1	9
1158	16.2527166666667	59.5320208025692	0.532020802569178	350	1	38
1125	13.3052333333333	59.5412999150846	0.541299915084643	337	1	33
541	7.40896666666667	59.5764488961355	0.576448896135453	447	1	20
542	7.4143	59.5861748197286	0.58617481972864	518	1	25
1105	11.5530166666667	59.5915575410302	0.591557541030205	482	1	46
492	6.32853333333333	59.6152008574932	0.615200857493164	554	1	35
1183	18.7062166666667	59.6219925600682	0.621992560068172	624	1	39
1116	12.3279666666667	59.6318662051242	0.631866205124204	490	1	34
407	3.64838333333333	59.6608877556826	0.660887755682573	821	1	53
1092	10.8149	59.67351185098	0.673511850980006	723	1	45
462	5.27478333333333	59.6869975600156	0.686997560015612	745	1	45
1128	13.5257333333333	59.7016844063379	0.701684406337932	689	1	42
1059	9.94146666666667	59.7080236263741	0.708023626374079	761	1	41
490	6.20005	59.7304882119869	0.730488211986852	800	1	40
1123	13.1729166666667	59.7450884657429	0.74508846574286	892	1	56
1140	14.485	59.7696281403913	0.769628140391319	741	1	59
1101	11.2972	59.7795087286755	0.77950872867553	853	1	49
1136	14.3075166666667	59.7810843636398	0.781084363639764	823	1	58
1173	18.0132666666667	59.7834394278738	0.78343942787378	877	1	48
470	5.68475	59.8091124939827	0.809112493982681	778	1	45
448	4.51066666666667	59.8385348786755	0.838534878675461	1041	1	38
529	6.76166666666667	59.8747342777043	0.874734277704327	933	1	47
1054	9.77065	59.884028239767	0.88402823976697	875	1	43
389	3.30106666666667	59.8986981862759	0.898698186275851	748	1	34
458	5.09111666666667	59.9118682861782	0.911868286178233	904	1	48
1083	10.3516	59.9483970194485	0.948397019448485	900	1	57
1132	14.0885166666667	59.9701231078593	0.970123107859294	801	1	64
4	0.129783333333333	59.9703114390267	0.970311439026737	1943	1	61
9	0.301766666666667	59.9704972522812	0.970497252281177	1795	1	57
1162	16.67485	59.9749584414212	0.974958441421187	791	1	62
11	0.3921	59.9861974919353	0.986197491935322	1797	1	64
472	5.7749	59.9910904142633	0.991090414263311	958	1	51
1088	10.6244166666667	60.0000037502162	3.75021616605409E-06	845	1	52
795	8.44856666666667	60.0000263115149	2.63115149223836E-05	644	1	0
1180	18.4599	60.0012645216072	0.00126452160716184	704	1	46
1165	16.8636666666667	60.0044919271726	0.00449192717256608	671	1	55
1146	15.19645	60.0048610297854	0.00486102978539549	831	1	53
8	0.249933333333333	60.0055935615754	0.00559356157543789	1980	1	72
392	3.40856666666667	60.007528542431	0.00752854243097545	702	1	37
1	0.0786166666666667	60.0168062710292	0.0168062710291537	1869	1	70
209	1.24188333333333	60.0176326112983	0.0176326112983247	851	1	10
7	0.187783333333333	60.0177231465977	0.0177231465977101	1987	1	55
153	1.06571666666667	60.0205365188595	0.0205365188595152	535	1	0
1186	19.11235	60.0338181400483	0.0338181400482966	858	1	52
1188	19.30835	60.0646919734123	0.064691973412252	866	1	49
1192	19.4836666666667	60.1263842183878	0.126384218387841	924	1	52
1090	10.70525	60.1347197399157	0.13471973991566	818	1	44
1171	17.4791333333333	60.1640424829521	0.16404248295207	657	1	55
1184	19.0573666666667	60.1719947811634	0.171994781163448	843	1	46
1157	16.1188833333333	60.2324504322588	0.232450432258837	499	1	56
1095	10.9295666666667	60.2337921474561	0.2337921474561	592	1	45
480	6.0179	60.2512547485525	0.251254748552533	547	1	51
1129	13.8452	60.5489139530335	0.548913953033534	328	1	10
523	6.69368333333333	60.7021194250407	0.702119425040699	125	1	16
1169	17.3983	60.7076779410865	0.707677941086473	488	1	32
1076	10.23345	60.7078207933828	0.707820793382766	308	1	13
1122	12.7276166666667	60.7112659993025	0.711265999302526	607	1	18
1134	14.1691833333333	60.7131963270337	0.713196327033657	511	1	23
1167	17.2499833333333	60.7150673904529	0.715067390452937	456	1	27
751	8.22025	60.993844242194	0.993844242193965	161	1	0
1145	15.0917833333333	61.0056777932826	0.00567779328255114	521	1	37
1104	11.4515333333333	61.0083280707953	0.00832807079527953	565	1	38
1112	12.17265	61.0101658151794	0.0101658151794126	521	1	33
181	1.12855	61.0182533452163	0.0182533452163156	107	1	14
210	1.24453333333333	61.0183500748405	0.0183500748405194	141	1	0
195	1.18588333333333	61.0187074490287	0.0187074490287031	177	1	0
1135	14.2480166666667	61.022960574456	0.0229605744559862	615	1	18
1176	18.1504166666667	61.802472747605	0.802472747605002	54686	1	97
1097	10.9845666666667	61.8031827385853	0.803182738585328	47578	1	97
1245	19.7454833333333	61.8033351493575	0.803335149357487	325004	1	97
262	1.4722	61.9888308993786	0.988830899378577	39506	1	96
89	0.9324	61.9888480570623	0.988848057062278	79707	1	96
292	1.56951666666667	61.9889635733623	0.988963573362298	93508	1	97
231	1.3987	61.9889726324109	0.988972632410935	24579	1	95
301	1.61985	61.9889897082746	0.98898970827458	101117	1	97
721	8.13091666666667	61.9890489334795	0.989048933479452	20921	1	96
307	1.67318333333333	61.9890754651159	0.989075465115853	126667	1	97
317	1.72935	61.9890790891008	0.989079089100777	128814	1	97
1197	19.5681666666667	61.989103377897	0.989103377897038	106863	1	97
1210	19.6268333333333	61.989133563685	0.989133563684987	195579	1	97
1246	19.7468166666667	61.9892754548466	0.989275454846634	346732	1	97
1270	19.8179833333333	62.9856057721817	0.9856057721817	1234	1	68
1228	19.6854833333333	63.9931684977763	0.993168497776267	1560	1	58
144	1.04971666666667	66.0095953650108	0.00959536501079583	571	1	0
115	0.991066666666667	66.0106245613675	0.0106245613674503	298	1	0
90	0.933733333333333	66.9595486281553	0.959548628155332	9769	1	91
44	0.756233333333333	66.959631242165	0.95963124216496	847	1	57
71	0.873733333333333	66.959644802112	0.959644802111995	11955	1	93
58	0.815066666666667	66.9597837864337	0.959783786433732	10635	1	91
91	0.935066666666667	68.9563923369197	0.956392336919677	4936	1	79
72	0.875066666666667	68.9565448321373	0.956544832137311	3853	1	81
59	0.8164	68.9567832386894	0.956783238689425	3947	1	84
1044	9.61281666666667	68.9950760143921	0.995076014392055	39	1	0
176	1.10988333333333	73.0289232209593	0.0289232209592711	43	1	0
34	0.71575	73.0299809922491	0.0299809922490653	173	1	28
1089	10.6905833333333	75.0077306097951	0.00773060979510376	78	1	13
1126	13.3519	75.9611640345282	0.961164034528167	24	1	0
1119	12.4521333333333	75.9611773067486	0.961177306748638	44	1	14
420	3.7637	76.9695298208269	0.969529820826864	743	1	88
706	8.10141666666667	76.9700371719851	0.970037171985084	1515	1	77
441	4.43066666666667	76.9700897771395	0.97008977713952	3927	1	86
1198	19.5695	76.9703785548286	0.970378554828585	15326	1	90
427	4.288	76.9703968743277	0.970396874327676	1252	1	88
1211	19.6281666666667	76.9704119703549	0.970411970354903	26027	1	92
1247	19.74815	76.9704861601084	0.970486160108379	26384	1	93
432	4.3655	76.9707896884662	0.970789688466226	3576	1	92
442	4.436	76.9738347425057	0.973834742505744	3687	1	93
1229	19.6868166666667	77.9698624274514	0.969862427451446	1379	1	68
1199	19.5721666666667	77.9701338432883	0.970133843288266	770	1	78
168	1.09371666666667	78.6823755984256	0.682375598425622	937522	1	0
282	1.53085	78.6864869817673	0.68648698176726	3443870	1	3
239	1.41353333333333	78.6939032577054	0.693903257705415	2949408	1	3
762	8.31406666666667	78.9182420411655	0.918242041165456	2265	1	28
1053	9.74931666666667	78.9183384910097	0.918338491009663	3266	1	82
534	7.02698333333333	78.9184366930399	0.91843669303988	1574	1	23
531	6.87416666666667	78.9186857393213	0.918685739321305	1330	1	21
481	6.02321666666667	78.9187524154703	0.918752415470266	1498	1	0
463	5.30326666666667	78.9189211242698	0.918921124269801	2803	1	16
136	1.03505	78.9190180668976	0.919018066897635	947662	1	2
186	1.15255	78.9192718715412	0.919271871541198	537015	1	0
169	1.09505	78.9192989084935	0.919298908493545	868709	1	2
263	1.47353333333333	78.9194100823805	0.91941008238048	3447423	1	4
